Graph addvar/addexpr lines
1 4175
x dendrite[d2].cai(0.5)
0	5e-005
0	5e-005
0	5e-005
0	5e-005
0	5e-005
1	4.96162e-005
1	4.96162e-005
1	4.96162e-005
1	4.96162e-005
1	4.96162e-005
2	4.94316e-005
2	4.94316e-005
2	4.94316e-005
2	4.94316e-005
2	4.94316e-005
3	4.93028e-005
3	4.93028e-005
3	4.93028e-005
3	4.93028e-005
3	4.93028e-005
4	4.91982e-005
4	4.91982e-005
4	4.91982e-005
4	4.91982e-005
4	4.91982e-005
5	4.91053e-005
5	4.91053e-005
5	4.91053e-005
5	4.91053e-005
5	4.91053e-005
6	4.90186e-005
6	4.90186e-005
6	4.90186e-005
6	4.90186e-005
6	4.90186e-005
7	4.89358e-005
7	4.89358e-005
7	4.89358e-005
7	4.89358e-005
7	4.89358e-005
8	4.88555e-005
8	4.88555e-005
8	4.88555e-005
8	4.88555e-005
8	4.88555e-005
9	4.87771e-005
9	4.87771e-005
9	4.87771e-005
9	4.87771e-005
9	4.87771e-005
10	4.87004e-005
10	4.87004e-005
10	4.87004e-005
10	4.87004e-005
10	4.87004e-005
11	4.86251e-005
11	4.86251e-005
11	4.86251e-005
11	4.86251e-005
11	4.86251e-005
12	4.8551e-005
12	4.8551e-005
12	4.8551e-005
12	4.8551e-005
12	4.8551e-005
13	4.8478e-005
13	4.8478e-005
13	4.8478e-005
13	4.8478e-005
13	4.8478e-005
14	4.84059e-005
14	4.84059e-005
14	4.84059e-005
14	4.84059e-005
14	4.84059e-005
15	4.83348e-005
15	4.83348e-005
15	4.83348e-005
15	4.83348e-005
15	4.83348e-005
16	4.82645e-005
16	4.82645e-005
16	4.82645e-005
16	4.82645e-005
16	4.82645e-005
17	4.81949e-005
17	4.81949e-005
17	4.81949e-005
17	4.81949e-005
17	4.81949e-005
18	4.8126e-005
18	4.8126e-005
18	4.8126e-005
18	4.8126e-005
18	4.8126e-005
19	4.80578e-005
19	4.80578e-005
19	4.80578e-005
19	4.80578e-005
19	4.80578e-005
20	4.79902e-005
20	4.79902e-005
20	4.79902e-005
20	4.79902e-005
20	4.79902e-005
21	4.79232e-005
21	4.79232e-005
21	4.79232e-005
21	4.79232e-005
21	4.79232e-005
22	4.78567e-005
22	4.78567e-005
22	4.78567e-005
22	4.78567e-005
22	4.78567e-005
23	4.77907e-005
23	4.77907e-005
23	4.77907e-005
23	4.77907e-005
23	4.77907e-005
24	4.77252e-005
24	4.77252e-005
24	4.77252e-005
24	4.77252e-005
24	4.77252e-005
25	4.76601e-005
25	4.76601e-005
25	4.76601e-005
25	4.76601e-005
25	4.76601e-005
26	4.75955e-005
26	4.75955e-005
26	4.75955e-005
26	4.75955e-005
26	4.75955e-005
27	4.75312e-005
27	4.75312e-005
27	4.75312e-005
27	4.75312e-005
27	4.75312e-005
28	4.74674e-005
28	4.74674e-005
28	4.74674e-005
28	4.74674e-005
28	4.74674e-005
29	4.74039e-005
29	4.74039e-005
29	4.74039e-005
29	4.74039e-005
29	4.74039e-005
30	4.73408e-005
30	4.73408e-005
30	4.73408e-005
30	4.73408e-005
30	4.73408e-005
31	4.7278e-005
31	4.7278e-005
31	4.7278e-005
31	4.7278e-005
31	4.7278e-005
32	4.72155e-005
32	4.72155e-005
32	4.72155e-005
32	4.72155e-005
32	4.72155e-005
33	4.71534e-005
33	4.71534e-005
33	4.71534e-005
33	4.71534e-005
33	4.71534e-005
34	4.70916e-005
34	4.70916e-005
34	4.70916e-005
34	4.70916e-005
34	4.70916e-005
35	4.70301e-005
35	4.70301e-005
35	4.70301e-005
35	4.70301e-005
35	4.70301e-005
36	4.69689e-005
36	4.69689e-005
36	4.69689e-005
36	4.69689e-005
36	4.69689e-005
37	4.6908e-005
37	4.6908e-005
37	4.6908e-005
37	4.6908e-005
37	4.6908e-005
38	4.68473e-005
38	4.68473e-005
38	4.68473e-005
38	4.68473e-005
38	4.68473e-005
39	4.6787e-005
39	4.6787e-005
39	4.6787e-005
39	4.6787e-005
39	4.6787e-005
40	4.67269e-005
40	4.67269e-005
40	4.67269e-005
40	4.67269e-005
40	4.67269e-005
41	4.66671e-005
41	4.66671e-005
41	4.66671e-005
41	4.66671e-005
41	4.66671e-005
42	4.66075e-005
42	4.66075e-005
42	4.66075e-005
42	4.66075e-005
42	4.66075e-005
43	4.65482e-005
43	4.65482e-005
43	4.65482e-005
43	4.65482e-005
43	4.65482e-005
44	4.64892e-005
44	4.64892e-005
44	4.64892e-005
44	4.64892e-005
44	4.64892e-005
45	4.64304e-005
45	4.64304e-005
45	4.64304e-005
45	4.64304e-005
45	4.64304e-005
46	4.63719e-005
46	4.63719e-005
46	4.63719e-005
46	4.63719e-005
46	4.63719e-005
47	4.63136e-005
47	4.63136e-005
47	4.63136e-005
47	4.63136e-005
47	4.63136e-005
48	4.62555e-005
48	4.62555e-005
48	4.62555e-005
48	4.62555e-005
48	4.62555e-005
49	4.61977e-005
49	4.61977e-005
49	4.61977e-005
49	4.61977e-005
49	4.61977e-005
50	4.61401e-005
50	4.61401e-005
50	4.61401e-005
50	4.61401e-005
50	4.61401e-005
51	4.60828e-005
51	4.60828e-005
51	4.60828e-005
51	4.60828e-005
51	4.60828e-005
52	4.60257e-005
52	4.60257e-005
52	4.60257e-005
52	4.60257e-005
52	4.60257e-005
53	4.59688e-005
53	4.59688e-005
53	4.59688e-005
53	4.59688e-005
53	4.59688e-005
54	4.59121e-005
54	4.59121e-005
54	4.59121e-005
54	4.59121e-005
54	4.59121e-005
55	4.58557e-005
55	4.58557e-005
55	4.58557e-005
55	4.58557e-005
55	4.58557e-005
56	4.57995e-005
56	4.57995e-005
56	4.57995e-005
56	4.57995e-005
56	4.57995e-005
57	4.57435e-005
57	4.57435e-005
57	4.57435e-005
57	4.57435e-005
57	4.57435e-005
58	4.56877e-005
58	4.56877e-005
58	4.56877e-005
58	4.56877e-005
58	4.56877e-005
59	4.56321e-005
59	4.56321e-005
59	4.56321e-005
59	4.56321e-005
59	4.56321e-005
60	4.55768e-005
60	4.55768e-005
60	4.55768e-005
60	4.55768e-005
60	4.55768e-005
61	4.55216e-005
61	4.55216e-005
61	4.55216e-005
61	4.55216e-005
61	4.55216e-005
62	4.54667e-005
62	4.54667e-005
62	4.54667e-005
62	4.54667e-005
62	4.54667e-005
63	4.5412e-005
63	4.5412e-005
63	4.5412e-005
63	4.5412e-005
63	4.5412e-005
64	4.53575e-005
64	4.53575e-005
64	4.53575e-005
64	4.53575e-005
64	4.53575e-005
65	4.53031e-005
65	4.53031e-005
65	4.53031e-005
65	4.53031e-005
65	4.53031e-005
66	4.5249e-005
66	4.5249e-005
66	4.5249e-005
66	4.5249e-005
66	4.5249e-005
67	4.51951e-005
67	4.51951e-005
67	4.51951e-005
67	4.51951e-005
67	4.51951e-005
68	4.51414e-005
68	4.51414e-005
68	4.51414e-005
68	4.51414e-005
68	4.51414e-005
69	4.50879e-005
69	4.50879e-005
69	4.50879e-005
69	4.50879e-005
69	4.50879e-005
70	4.50346e-005
70	4.50346e-005
70	4.50346e-005
70	4.50346e-005
70	4.50346e-005
71	4.49815e-005
71	4.49815e-005
71	4.49815e-005
71	4.49815e-005
71	4.49815e-005
72	4.49286e-005
72	4.49286e-005
72	4.49286e-005
72	4.49286e-005
72	4.49286e-005
73	4.48758e-005
73	4.48758e-005
73	4.48758e-005
73	4.48758e-005
73	4.48758e-005
74	4.48233e-005
74	4.48233e-005
74	4.48233e-005
74	4.48233e-005
74	4.48233e-005
75	4.47709e-005
75	4.47709e-005
75	4.47709e-005
75	4.47709e-005
75	4.47709e-005
76	4.47188e-005
76	4.47188e-005
76	4.47188e-005
76	4.47188e-005
76	4.47188e-005
77	4.46668e-005
77	4.46668e-005
77	4.46668e-005
77	4.46668e-005
77	4.46668e-005
78	4.4615e-005
78	4.4615e-005
78	4.4615e-005
78	4.4615e-005
78	4.4615e-005
79	4.45634e-005
79	4.45634e-005
79	4.45634e-005
79	4.45634e-005
79	4.45634e-005
80	4.4512e-005
80	4.4512e-005
80	4.4512e-005
80	4.4512e-005
80	4.4512e-005
81	4.44607e-005
81	4.44607e-005
81	4.44607e-005
81	4.44607e-005
81	4.44607e-005
82	4.44097e-005
82	4.44097e-005
82	4.44097e-005
82	4.44097e-005
82	4.44097e-005
83	4.43588e-005
83	4.43588e-005
83	4.43588e-005
83	4.43588e-005
83	4.43588e-005
84	4.4308e-005
84	4.4308e-005
84	4.4308e-005
84	4.4308e-005
84	4.4308e-005
85	4.42575e-005
85	4.42575e-005
85	4.42575e-005
85	4.42575e-005
85	4.42575e-005
86	4.42071e-005
86	4.42071e-005
86	4.42071e-005
86	4.42071e-005
86	4.42071e-005
87	4.41569e-005
87	4.41569e-005
87	4.41569e-005
87	4.41569e-005
87	4.41569e-005
88	4.41069e-005
88	4.41069e-005
88	4.41069e-005
88	4.41069e-005
88	4.41069e-005
89	4.40571e-005
89	4.40571e-005
89	4.40571e-005
89	4.40571e-005
89	4.40571e-005
90	4.40074e-005
90	4.40074e-005
90	4.40074e-005
90	4.40074e-005
90	4.40074e-005
91	4.39579e-005
91	4.39579e-005
91	4.39579e-005
91	4.39579e-005
91	4.39579e-005
92	4.39085e-005
92	4.39085e-005
92	4.39085e-005
92	4.39085e-005
92	4.39085e-005
93	4.38593e-005
93	4.38593e-005
93	4.38593e-005
93	4.38593e-005
93	4.38593e-005
94	4.38103e-005
94	4.38103e-005
94	4.38103e-005
94	4.38103e-005
94	4.38103e-005
95	4.37615e-005
95	4.37615e-005
95	4.37615e-005
95	4.37615e-005
95	4.37615e-005
96	4.37128e-005
96	4.37128e-005
96	4.37128e-005
96	4.37128e-005
96	4.37128e-005
97	4.36642e-005
97	4.36642e-005
97	4.36642e-005
97	4.36642e-005
97	4.36642e-005
98	4.36159e-005
98	4.36159e-005
98	4.36159e-005
98	4.36159e-005
98	4.36159e-005
99	4.35676e-005
99	4.35676e-005
99	4.35676e-005
99	4.35676e-005
99	4.35676e-005
100	4.35196e-005
100	4.35196e-005
100	4.35196e-005
100	4.35196e-005
100	4.35196e-005
101	4.34717e-005
101	4.34717e-005
101	4.34717e-005
101	4.34717e-005
101	4.34717e-005
102	4.34239e-005
102	4.34239e-005
102	4.34239e-005
102	4.34239e-005
102	4.34239e-005
103	4.33763e-005
103	4.33763e-005
103	4.33763e-005
103	4.33763e-005
103	4.33763e-005
104	4.33289e-005
104	4.33289e-005
104	4.33289e-005
104	4.33289e-005
104	4.33289e-005
105	4.32816e-005
105	4.32816e-005
105	4.32816e-005
105	4.32816e-005
105	4.32816e-005
106	4.32345e-005
106	4.32345e-005
106	4.32345e-005
106	4.32345e-005
106	4.32345e-005
107	4.31875e-005
107	4.31875e-005
107	4.31875e-005
107	4.31875e-005
107	4.31875e-005
108	4.31406e-005
108	4.31406e-005
108	4.31406e-005
108	4.31406e-005
108	4.31406e-005
109	4.30939e-005
109	4.30939e-005
109	4.30939e-005
109	4.30939e-005
109	4.30939e-005
110	4.30474e-005
110	4.30474e-005
110	4.30474e-005
110	4.30474e-005
110	4.30474e-005
111	4.3001e-005
111	4.3001e-005
111	4.3001e-005
111	4.3001e-005
111	4.3001e-005
112	4.29547e-005
112	4.29547e-005
112	4.29547e-005
112	4.29547e-005
112	4.29547e-005
113	4.29086e-005
113	4.29086e-005
113	4.29086e-005
113	4.29086e-005
113	4.29086e-005
114	4.28627e-005
114	4.28627e-005
114	4.28627e-005
114	4.28627e-005
114	4.28627e-005
115	4.28168e-005
115	4.28168e-005
115	4.28168e-005
115	4.28168e-005
115	4.28168e-005
116	4.29268e-005
116	4.29268e-005
116	4.29268e-005
116	4.29268e-005
116	4.29268e-005
117	4.29343e-005
117	4.29343e-005
117	4.29343e-005
117	4.29343e-005
117	4.29343e-005
118	4.29638e-005
118	4.29638e-005
118	4.29638e-005
118	4.29638e-005
118	4.29638e-005
119	4.30262e-005
119	4.30262e-005
119	4.30262e-005
119	4.30262e-005
119	4.30262e-005
120	4.31223e-005
120	4.31223e-005
120	4.31223e-005
120	4.31223e-005
120	4.31223e-005
121	4.32491e-005
121	4.32491e-005
121	4.32491e-005
121	4.32491e-005
121	4.32491e-005
122	4.34025e-005
122	4.34025e-005
122	4.34025e-005
122	4.34025e-005
122	4.34025e-005
123	4.35785e-005
123	4.35785e-005
123	4.35785e-005
123	4.35785e-005
123	4.35785e-005
124	4.37728e-005
124	4.37728e-005
124	4.37728e-005
124	4.37728e-005
124	4.37728e-005
125	4.39817e-005
125	4.39817e-005
125	4.39817e-005
125	4.39817e-005
125	4.39817e-005
126	4.4202e-005
126	4.4202e-005
126	4.4202e-005
126	4.4202e-005
126	4.4202e-005
127	4.44306e-005
127	4.44306e-005
127	4.44306e-005
127	4.44306e-005
127	4.44306e-005
128	4.4665e-005
128	4.4665e-005
128	4.4665e-005
128	4.4665e-005
128	4.4665e-005
129	4.49028e-005
129	4.49028e-005
129	4.49028e-005
129	4.49028e-005
129	4.49028e-005
130	4.51419e-005
130	4.51419e-005
130	4.51419e-005
130	4.51419e-005
130	4.51419e-005
131	4.53807e-005
131	4.53807e-005
131	4.53807e-005
131	4.53807e-005
131	4.53807e-005
132	4.56175e-005
132	4.56175e-005
132	4.56175e-005
132	4.56175e-005
132	4.56175e-005
133	4.5851e-005
133	4.5851e-005
133	4.5851e-005
133	4.5851e-005
133	4.5851e-005
134	4.60801e-005
134	4.60801e-005
134	4.60801e-005
134	4.60801e-005
134	4.60801e-005
135	4.63039e-005
135	4.63039e-005
135	4.63039e-005
135	4.63039e-005
135	4.63039e-005
136	4.65213e-005
136	4.65213e-005
136	4.65213e-005
136	4.65213e-005
136	4.65213e-005
137	4.67319e-005
137	4.67319e-005
137	4.67319e-005
137	4.67319e-005
137	4.67319e-005
138	4.6935e-005
138	4.6935e-005
138	4.6935e-005
138	4.6935e-005
138	4.6935e-005
139	4.71301e-005
139	4.71301e-005
139	4.71301e-005
139	4.71301e-005
139	4.71301e-005
140	4.73171e-005
140	4.73171e-005
140	4.73171e-005
140	4.73171e-005
140	4.73171e-005
141	4.74955e-005
141	4.74955e-005
141	4.74955e-005
141	4.74955e-005
141	4.74955e-005
142	4.76652e-005
142	4.76652e-005
142	4.76652e-005
142	4.76652e-005
142	4.76652e-005
143	4.78262e-005
143	4.78262e-005
143	4.78262e-005
143	4.78262e-005
143	4.78262e-005
144	4.79784e-005
144	4.79784e-005
144	4.79784e-005
144	4.79784e-005
144	4.79784e-005
145	4.81219e-005
145	4.81219e-005
145	4.81219e-005
145	4.81219e-005
145	4.81219e-005
146	4.82567e-005
146	4.82567e-005
